fasId,fasFacility_ID,fasService_ID
10310,15001,5
10311,15001,4
10312,15002,5
10313,15002,12
10314,15002,4
10315,15003,5
10316,15003,12
10317,15003,17
10318,15003,4
10319,15004,5
10320,15004,12
10321,15004,17
10322,15004,4
10323,15006,5
10324,15006,12
10325,15007,13
10326,15007,5
10327,15007,12
10328,15008,5
10329,15008,12
10330,15008,4
10331,15009,13
10332,15009,5
10333,15009,12
10334,15009,4
10335,15011,5
10336,15011,4
10337,15012,5
10338,15012,12
10339,15012,4
10340,15013,5
10341,15013,12
10342,15013,17
10343,15013,4
10344,15014,5
10345,15014,12
10346,15014,4
10347,15016,5
10348,15016,12
10349,15016,4
10350,15017,5
10351,15017,12
10352,15017,4
10353,15019,17
10354,15020,5
10355,15020,4
10356,15021,5
10357,15021,12
10358,15021,4
10359,15022,5
10360,15022,12
10361,15022,4
10362,15023,5
10363,15023,4
10364,15024,5
10365,15024,4
10366,15025,5
10367,15025,4
10368,15026,5
10369,15026,12
10370,15026,4
10371,15027,5
10372,15027,12
10373,15027,4
10374,15029,5
10375,15029,12
10376,15029,17
10377,15029,4
10378,15030,5
10379,15030,12
10380,15030,17
10381,15030,4
10382,15031,4
10383,15033,5
10384,15033,12
10385,15033,4
10386,15036,5
10387,15037,5
10388,15037,17
10389,15037,4
10390,15038,5
10391,15038,4
10392,15039,5
10393,15039,4
10394,15041,5
10395,15041,17
10396,15042,5
10397,15042,12
10398,15042,4
10399,15045,5
10400,15045,4
10401,15046,5
10402,15047,4
10403,15048,5
10404,15048,12
10405,15048,4
10406,15049,13
10407,15049,5
10408,15049,12
10409,15049,17
10410,15049,4
10411,15051,13
10412,15051,5
10413,15051,12
10414,15051,17
10415,15051,4
10416,15052,5
10417,15053,5
10418,15053,12
10419,15053,17
10420,15053,4
10421,15055,5
10422,15055,4
10423,15057,13
10424,15057,5
10425,15057,12
10426,15057,17
10427,15057,4
10428,15059,13
10429,15059,5
10430,15059,12
10431,15059,17
10432,15059,4
10433,15061,5
10434,15061,4
10435,15062,5
10436,15062,12
10437,15062,17
10438,15062,4
10439,15063,4
10440,15064,13
10441,15064,5
10442,15064,12
10443,15064,17
10444,15064,4
10445,15067,4
10446,15068,13
10447,15068,5
10448,15068,12
10449,15068,17
10450,15068,4
10451,15070,4
10452,15072,12
10453,15073,5
10454,15073,12
10455,15073,4
10456,15074,13
10457,15074,5
10458,15074,12
10459,15074,17
10460,15074,4
10461,15076,5
10462,15076,12
10463,15078,5
10464,15078,12
10465,15078,4
10466,15079,5
10467,15079,4
10468,15081,5
10469,15081,17
10470,15081,4
10471,15084,4
10472,15085,4
10473,15086,12
10474,15088,5
10475,15088,4
10476,15089,13
10477,15089,12
10478,15089,17
10479,15089,4
10480,15091,5
10481,15091,12
10482,15091,4
10483,15093,12
10484,15095,5
10485,15095,17
10486,15096,13
10487,15096,5
10488,15096,12
10489,15096,4
10490,15097,5
10491,15097,12
10492,15097,4
10493,15101,5
10494,15101,12
10495,15101,4
10496,15102,12
10497,15103,5
10498,15104,13
10499,15104,5
10500,15104,17
10501,15104,4
10502,15105,4
10503,15106,13
10504,15106,5
10505,15106,12
10506,15106,4
10507,15107,13
10508,15107,5
10509,15107,17
10510,15107,4
10511,15108,13
10512,15108,5
10513,15108,12
10514,15108,17
10515,15108,4
10516,15109,5
10517,15111,5
10518,15111,12
10519,15111,4
10520,15112,5
10521,15112,12
10522,15112,4
10523,15113,13
10524,15113,12
10525,15114,5
10526,15114,12
10527,15114,4
10528,15115,5
10529,15115,4
10530,15118,5
10531,15118,4
10532,15119,5
10533,15119,12
10534,15119,4
10535,15120,5
10536,15120,17
10537,15121,5
10538,15121,4
10539,15122,5
10540,15122,17
10541,15123,5
10542,15124,5
10543,15124,12
10544,15124,4
10545,15125,12
10546,15125,4
10547,15126,13
10548,15126,5
10549,15126,12
10550,15126,17
10551,15126,4
10552,15127,5
10553,15128,13
10554,15128,12
10555,15129,5
10556,15129,12
10557,15129,4
10558,15130,5
10559,15130,12
10560,15130,4
10561,15131,5
10562,15131,4
10563,15132,5
10564,15132,12
10565,15132,4
10566,15133,5
10567,15133,12
10568,15133,4
10569,15134,5
10570,15134,12
10571,15134,4
10572,15135,5
10573,15135,4
10574,15136,5
10575,15136,4
10576,15137,12
10577,15137,4
10578,15138,13
10579,15138,5
10580,15138,12
10581,15138,17
10582,15138,4
10583,15139,5
10584,15139,4
10585,15140,5
10586,15140,4
10587,15141,5
10588,15141,12
10589,15141,4
10590,15143,5
10591,15143,4
10592,15144,5
10593,15144,12
10594,15144,4
10595,15145,13
10596,15145,5
10597,15145,12
10598,15146,5
10599,15146,4
10600,15147,5
10601,15147,4
10602,15148,13
10603,15149,5
10604,15150,5
10605,15150,17
10606,15151,5
10607,15152,13
10608,15152,5
10609,15152,12
10610,15153,5
10611,15153,17
10612,15153,4
10613,15154,5
10614,15154,4
10615,15155,5
10616,15155,4
10617,15156,5
10618,15156,12
10619,15156,17
10620,15156,4
10621,15157,5
10622,15157,12
10623,15157,4
10624,15158,5
10625,15158,4
10626,15159,5
10627,15159,12
10628,15159,4
10629,15160,5
10630,15160,12
10631,15160,4
10632,15161,5
10633,15162,5
10634,15162,12
10635,15162,4
10636,15163,5
10637,15163,12
10638,15163,4
10639,15164,5
10640,15164,12
10641,15164,4
10642,15165,5
10643,15165,12
10644,15165,4
10645,15166,13
10646,15166,5
10647,15166,12
10648,15167,5
10649,15167,17
10650,15167,4
10651,15168,13
10652,15168,12
10653,15169,5
10654,15169,4
10655,15170,12
10656,15172,5
10657,15172,4
10658,15173,5
10659,15173,12
10660,15173,4
10661,15174,12
10662,15174,17
10663,15174,4
10664,15175,5
10665,15175,12
10666,15175,4
10667,15176,5
10668,15176,12
10669,15176,4
10670,15177,5
10671,15177,4
10672,15180,5
10673,15181,13
10674,15181,5
10675,15181,12
10676,15181,17
10677,15181,4
10678,15182,5
10679,15184,5
10680,15185,5
10681,15185,17
10682,15185,4
10683,15186,5
10684,15187,12
10685,15188,5
10686,15188,12
10687,15188,4
10688,15189,5
10689,15190,5
10690,15190,12
10691,15190,4
10692,15191,5
10693,15191,4
10694,15192,5
10695,15192,12
10696,15192,4
10697,15193,5
10698,15193,4
10699,15195,13
10700,15195,5
10701,15195,12
10702,15195,17
10703,15195,4
10704,15196,5
10705,15196,4
10706,15197,5
10707,15197,12
10708,15197,17
10709,15197,4
10710,15198,12
10711,15198,4
10712,15199,5
10713,15199,12
10714,15199,4
10715,15200,13
10716,15200,5
10717,15200,12
10718,15200,17
10719,15200,4
10720,15201,5
10721,15201,4
10722,15202,5
10723,15202,12
10724,15202,4
10725,15203,5
10726,15203,12
10727,15203,4
10728,15204,13
10729,15204,5
10730,15204,12
10731,15204,17
10732,15204,4
10733,15205,5
10734,15205,4
10735,15206,5
10736,15206,17
10737,15206,4
10738,15208,5
10739,15208,4
10740,15209,13
10741,15209,5
10742,15209,17
10743,15209,4
10744,15211,5
10745,15211,12
10746,15211,17
10747,15211,4
10748,15212,13
10749,15212,5
10750,15212,12
10751,15212,17
10752,15212,4
10753,15213,5
10754,15213,12
10755,15213,4
10756,15214,5
10757,15214,12
10758,15214,4
10759,15215,5
10760,15215,12
10761,15215,4
10762,15216,5
10763,15216,4
10764,15217,5
10765,15217,12
10766,15217,4
10767,15218,5
10768,15218,12
10769,15218,4
10770,15219,5
10771,15219,4
10772,15220,5
10773,15220,4
10774,15221,4
10775,15222,13
10776,15222,12
10777,15223,5
10778,15226,5
10779,15227,5
10780,15227,4
10781,15229,5
10782,15229,17
10783,15229,4
10784,15231,17
10785,15231,4
10786,15232,5
10787,15232,12
10788,15232,4
10789,15233,5
10790,15233,4
10791,15234,5
10792,15234,4
10793,15236,5
10794,15236,17
10795,15236,4
10796,15237,5
10797,15238,17
10798,15239,5
10799,15239,12
10800,15239,17
10801,15239,4
10802,15240,5
10803,15240,4
10804,15241,5
10805,15241,12
10806,15241,17
10807,15241,4
10808,15242,5
10809,15242,4
10810,15243,5
10811,15245,5
10812,15245,12
10813,15245,4
10814,15246,5
10815,15246,12
10816,15246,4
10817,15247,12
10818,15249,5
10819,15249,12
10820,15249,4
10821,15250,5
10822,15250,12
10823,15250,17
10824,15250,4
10825,15251,13
10826,15251,12
10827,15253,13
10828,15253,5
10829,15253,12
10830,15254,5
10831,15254,4
10832,15255,5
10833,15255,4
10834,15256,5
10835,15257,5
10836,15257,4
10837,15260,17
10838,15261,12
10839,15262,5
10840,15262,12
10841,15262,4
10842,15263,12
10843,15264,5
10844,15264,4
10845,15265,5
10846,15265,4
10847,15266,12
10848,15267,13
10849,15267,5
10850,15267,12
10851,15268,5
10852,15268,4
10853,15269,5
10854,15269,12
10855,15269,4
10856,15270,5
10857,15270,12
10858,15271,4
10859,15272,13
10860,15272,5
10861,15272,12
10862,15272,4
10863,15273,4
10864,15274,13
10865,15274,5
10866,15274,12
10867,15274,17
10868,15274,4
10869,15275,4
10870,15276,13
10871,15276,12
10872,15277,13
10873,15277,5
10874,15277,12
10875,15277,17
10876,15277,4
10877,15279,5
10878,15279,4
10879,15280,13
10880,15280,5
10881,15280,12
10882,15280,17
10883,15280,4
10884,15281,13
10885,15281,12
10886,15281,17
10887,15282,13
10888,15282,5
10889,15282,12
10890,15282,4
10891,15283,5
10892,15283,17
10893,15285,5
10894,15285,4
10895,15286,5
10896,15286,12
10897,15286,4
10898,15287,5
10899,15287,12
10900,15287,17
10901,15287,4
10902,15288,13
10903,15288,5
10904,15288,12
10905,15288,17
10906,15288,4
10907,15289,5
10908,15289,17
10909,15289,4
10910,15290,13
10911,15290,5
10912,15290,12
10913,15290,4
10914,15291,5
10915,15292,13
10916,15292,5
10917,15292,12
10918,15292,17
10919,15292,4
10920,15293,5
10921,15293,4
10922,15294,13
10923,15294,17
10924,15294,4
10925,15295,5
10926,15296,13
10927,15296,5
10928,15296,12
10929,15296,4
10930,15297,5
10931,15298,5
10932,15299,13
10933,15299,5
10934,15299,12
10935,15299,4
10936,15301,5
10937,15301,4
10938,15302,5
10939,15302,12
10940,15303,5
10941,15303,4
10942,15304,13
10943,15304,5
10944,15304,12
10945,15304,4
10946,15305,13
10947,15305,5
10948,15305,12
10949,15305,17
10950,15305,4
10951,15306,13
10952,15306,5
10953,15306,12
10954,15308,12
10955,15308,4
10956,15309,5
10957,15309,4
10958,15310,13
10959,15310,12
10960,15310,4
10961,15311,13
10962,15311,5
10963,15311,12
10964,15311,17
10965,15311,4
10966,15312,13
10967,15312,12
10968,15313,5
10969,15315,4
10970,15316,5
10971,15317,5
10972,15317,4
10973,15318,5
10974,15318,12
10975,15318,4
10976,15319,5
10977,15319,17
10978,15319,4
10979,15322,13
10980,15322,5
10981,15322,12
10982,15322,17
10983,15322,4
10984,15324,5
10985,15324,12
10986,15324,4
10987,15325,12
10988,15326,5
10989,15326,12
10990,15326,4
10991,15327,5
10992,15327,12
10993,15327,4
10994,15328,12
10995,15329,5
10996,15329,4
10997,15330,5
10998,15330,12
10999,15331,5
11000,15331,12
11001,15331,4
11002,15332,5
11003,15332,12
11004,15332,4
11005,15334,5
11006,15334,17
11007,15335,5
11008,15335,17
11009,15336,5
11010,15336,4
11011,15337,5
11012,15337,12
11013,15337,4
11014,15338,12
11015,15339,12
11016,15339,17
11017,15340,5
11018,15341,5
11019,15341,12
11020,15341,4
11021,15342,5
11022,15342,12
11023,15342,4
11024,15343,5
11025,15343,4
11026,15344,5
11027,15344,4
11028,15345,5
11029,15345,4
11030,15346,5
11031,15346,12
11032,15346,4
11033,15347,5
11034,15347,12
11035,15347,4
11036,15348,13
11037,15348,12
11038,15348,17
11039,15349,13
11040,15349,5
11041,15349,12
11042,15350,5
11043,15350,17
11044,15350,4
11045,15351,13
11046,15351,5
11047,15351,17
11048,15351,4
11049,15352,5
11050,15352,12
11051,15352,17
11052,15352,4
11053,15353,12
11054,15353,17
11055,15353,4
11056,15357,5
11057,15357,12
11058,15357,4
11059,15358,13
11060,15358,5
11061,15358,12
11062,15358,17
11063,15358,4
11064,15361,5
11065,15361,12
11066,15361,4
11067,15362,5
11068,15362,12
11069,15362,17
11070,15362,4
11071,15363,5
11072,15363,4
11073,15364,13
11074,15364,12
11075,15365,5
11076,15365,12
11077,15365,4
11078,15366,5
11079,15366,12
11080,15366,4
11081,15367,5
11082,15367,4
11083,15369,5
11084,15369,4
11085,15370,5
11086,15370,12
11087,15370,4
11088,15372,5
11089,15372,12
11090,15372,4
11091,15373,5
11092,15373,12
11093,15373,4
11094,15374,17
11095,15375,5
11096,15375,12
11097,15376,5
11098,15376,12
11099,15376,4
11100,15377,5
11101,15377,12
11102,15377,17
11103,15377,4
11104,15378,17
11105,15380,5
11106,15380,12
11107,15380,17
11108,15380,4
11109,15381,5
11110,15381,4
11111,15383,5
11112,15383,12
11113,15383,17
11114,15383,4
11115,15385,5
11116,15385,12
11117,15385,4
11118,15386,5
11119,15386,12
11120,15386,4
11121,15387,5
11122,15387,4
11123,15389,5
11124,15389,4
11125,15390,5
11126,15391,5
11127,15391,4
11128,15392,13
11129,15392,12
11130,15393,5
11131,15393,17
11132,15394,5
11133,15394,17
11134,15394,4
11135,15395,5
11136,15395,17
11137,15396,12
11138,15397,5
11139,15397,4
11140,15398,13
11141,15398,5
11142,15398,12
11143,15398,17
11144,15398,4
11145,15399,13
11146,15399,12
11147,15400,5
11148,15400,4
11149,15401,5
11150,15401,4
11151,15402,5
11152,15402,12
11153,15402,4
11154,15403,5
11155,15404,12
11156,15405,5
11157,15405,12
11158,15405,4
11159,15406,5
11160,15406,12
11161,15406,4
11162,15407,5
11163,15407,12
11164,15408,13
11165,15408,12
11166,15409,5
11167,15410,5
11168,15410,12
11169,15410,4
11170,15411,13
11171,15411,12
11172,15412,5
11173,15412,12
11174,15412,17
11175,15412,4
11176,15413,4
11177,15414,13
11178,15414,12
11179,15415,13
11180,15415,12
11181,15416,12
11182,15417,12
11183,15418,5
11184,15418,17
11185,15419,5
11186,15419,17
11187,15420,13
11188,15420,5
11189,15420,12
11190,15420,17
11191,15420,4
11192,15422,5
11193,15422,4
11194,15423,13
11195,15423,12
11196,15424,5
11197,15424,17
11198,15425,5
11199,15426,5
11200,15426,12
11201,15426,4
11202,15428,13
11203,15428,12
11204,15429,17
11205,15430,13
11206,15431,5
11207,15431,4
11208,15432,5
11209,15432,12
11210,15432,4
11211,15433,5
11212,15434,5
11213,15435,5
11214,15435,12
11215,15435,4
11216,15436,5
11217,15436,12
11218,15437,5
11219,15437,4
11220,15439,5
11221,15439,4
11222,15440,13
11223,15440,5
11224,15440,17
11225,15440,4
11226,15441,5
11227,15441,4
11228,15442,5
11229,15442,4
11230,15443,5
11231,15443,17
11232,15445,4
11233,15446,5
11234,15446,12
11235,15446,17
11236,15446,4
11237,15447,13
11238,15447,5
11239,15447,12
11240,15447,17
11241,15447,4
11242,15449,5
11243,15449,4
11244,15450,5
11245,15451,5
11246,15451,4
11247,15452,5
11248,15452,4
11249,15453,5
11250,15453,12
11251,15453,4
11252,15454,5
11253,15454,12
11254,15454,4
11255,15455,5
11256,15456,5
11257,15456,12
11258,15458,5
11259,15460,5
11260,15461,12
11261,15462,5
11262,15462,12
11263,15462,4
11264,15463,5
11265,15463,4
11266,15464,5
11267,15464,12
11268,15464,17
11269,15464,4
11270,15465,5
11271,15465,12
11272,15465,4
11273,15466,5
11274,15466,12
11275,15466,17
11276,15466,4
11277,15467,5
11278,15467,4
11279,15468,5
11280,15468,12
11281,15468,4
11282,15469,5
11283,15469,12
11284,15469,4
11285,15470,13
11286,15470,5
11287,15470,12
11288,15470,4
11289,15472,5
11290,15472,12
11291,15472,4
11292,15473,5
11293,15473,12
11294,15473,4
11295,15474,5
11296,15474,12
11297,15474,4
11298,15475,5
11299,15475,12
11300,15475,17
11301,15475,4
11302,15476,5
11303,15476,12
11304,15476,4
11305,15477,5
11306,15477,12
11307,15477,4
11308,15478,5
11309,15478,4
11310,15479,5
11311,15479,12
11312,15479,4
11313,15480,5
11314,15480,12
11315,15480,4
11316,15481,5
11317,15483,13
11318,15483,5
11319,15483,12
11320,15483,17
11321,15483,4
11322,15484,5
11323,15484,12
11324,15486,5
11325,15486,12
11326,15486,4
11327,15487,12
11328,15488,5
11329,15489,13
11330,15489,5
11331,15489,12
11332,15489,17
11333,15489,4
11334,15490,13
11335,15490,12
11336,15490,17
11337,15490,4
11338,15491,5
11339,15491,12
11340,15491,4
11341,15494,17
11342,15495,13
11343,15495,5
11344,15495,12
11345,15495,4
11346,15496,5
11347,15496,17
11348,15497,4
11349,15498,13
11350,15498,5
11351,15498,12
11352,15498,4
11353,15499,5
11354,15500,5
11355,15500,12
11356,15500,4
11357,15501,12
11358,15502,12
11359,15502,17
11360,15503,5
11361,15503,4
11362,15504,5
11363,15505,5
11364,15505,12
11365,15506,12
11366,15506,4
11367,15508,13
11368,15508,5
11369,15508,12
11370,15508,17
11371,15508,4
11372,15509,5
11373,15509,12
11374,15509,4
11375,15511,5
11376,15511,12
11377,15511,4
11378,15512,5
11379,15512,12
11380,15512,4
11381,15513,17
11382,15515,5
11383,15515,17
11384,15515,4
11385,15516,13
11386,15516,5
11387,15516,17
11388,15516,4
11389,15518,5
11390,15519,5
11391,15520,12
11392,15521,12
11393,15521,4
11394,15522,5
11395,15522,12
11396,15522,17
11397,15522,4
11398,15525,5
11399,15525,4
11400,15526,5
11401,15526,17
11402,15529,5
11403,15529,4
11404,15530,5
11405,15530,4
11406,15531,5
11407,15531,4
11408,15532,5
11409,15532,4
11410,15534,5
11411,15534,12
11412,15534,17
11413,15534,4
11414,15537,5
11415,15537,4
11416,15541,13
11417,15541,12
11418,15542,5
11419,15542,12
11420,15542,4
11421,15543,5
11422,15543,12
11423,15545,5
11424,15545,12
11425,15545,17
11426,15545,4
11427,15546,5
11428,15546,4
11429,15547,5
11430,15547,12
11431,15547,4
11432,15548,4
11433,15549,5
11434,15549,12
11435,15549,4
11436,15551,5
11437,15551,12
11438,15551,17
11439,15551,4
11440,15553,5
11441,15554,17
11442,15556,5
11443,15556,12
11444,15556,4
11445,15557,5
11446,15558,5
11447,15558,4
11448,15559,13
11449,15559,5
11450,15559,12
11451,15559,17
11452,15559,4
11453,15560,5
11454,15560,17
11455,15561,13
11456,15561,12
11457,15562,5
11458,15562,4
11459,15563,5
11460,15564,5
11461,15564,12
11462,15564,17
11463,15564,4
11464,15566,5
11465,15566,12
11466,15566,4
11467,15568,13
11468,15568,5
11469,15568,12
11470,15568,17
11471,15568,4
11472,15569,5
11473,15569,12
11474,15569,4
11475,15571,5
11476,15571,12
11477,15571,4
11478,15572,5
11479,15572,17
11480,15573,5
11481,15573,4
11482,15574,13
11483,15574,5
11484,15574,17
11485,15574,4
11486,15575,5
11487,15575,4
11488,15576,5
11489,15576,12
11490,15576,4
11491,15577,5
11492,15577,4
11493,15579,5
11494,15580,5
11495,15580,12
11496,15580,4
11497,15581,5
11498,15581,17
11499,15581,4
11500,15582,5
11501,15582,17
11502,15584,5
11503,15584,4
11504,15585,5
11505,15585,12
11506,15585,4
11507,15586,5
11508,15586,4
11509,15588,12
11510,15589,12
11511,15590,5
11512,15590,4
11513,15591,5
11514,15591,12
11515,15591,17
11516,15591,4
11517,15592,5
11518,15592,4
11519,15593,5
11520,15593,12
11521,15593,4
11522,15595,5
11523,15595,4
11524,15597,5
11525,15597,12
11526,15597,17
11527,15597,4
11528,15598,5
11529,15598,12
11530,15598,17
11531,15598,4
11532,15599,5
11533,15599,4
11534,15600,5
11535,15600,17
11536,15600,4
11537,15601,5
11538,15601,12
11539,15601,4
11540,15602,5
11541,15602,12
11542,15602,17
11543,15602,4
11544,15603,5
11545,15603,12
11546,15603,17
11547,15603,4
11548,15605,13
11549,15605,12
11550,15605,17
11551,15606,5
11552,15606,12
11553,15606,4
11554,15607,5
11555,15607,4
11556,15608,5
11557,15608,4
11558,15609,5
11559,15609,4
11560,15611,5
11561,15611,4
11562,15613,12
11563,15614,12
11564,15615,5
11565,15615,4
11566,15616,5
11567,15616,4
11568,15617,13
11569,15617,5
11570,15617,12
11571,15617,17
11572,15617,4
11573,15618,5
11574,15619,5
11575,15619,12
11576,15619,4
11577,15621,13
11578,15621,5
11579,15621,12
11580,15622,12
11581,15622,17
11582,15622,4
11583,15623,5
11584,15623,4
11585,15624,5
11586,15624,4
11587,15625,5
11588,15625,4
11589,15626,13
11590,15626,12
11591,15626,17
11592,15627,12
11593,15627,17
11594,15627,4
11595,15628,5
11596,15628,12
11597,15628,4
11598,15629,12
11599,15630,4
11600,15632,4
11601,15633,5
11602,15633,17
11603,15634,13
11604,15634,12
11605,15635,5
11606,15635,12
11607,15635,17
11608,15635,4
11609,15636,13
11610,15636,12
11611,15636,17
11612,15637,5
11613,15637,12
11614,15637,4
11615,15639,5
11616,15639,12
11617,15639,4
11618,15640,5
11619,15640,4
11620,15641,5
11621,15641,12
11622,15641,17
11623,15641,4
11624,15642,17
11625,15643,5
11626,15643,12
11627,15643,4
11628,15645,17
11629,15646,13
11630,15646,5
11631,15646,12
11632,15647,17
11633,15647,4
11634,15648,5
11635,15648,4
11636,15649,5
11637,15649,12
11638,15649,4
11639,15650,5
11640,15650,12
11641,15650,4
11642,15651,5
11643,15651,12
11644,15651,4
11645,15652,17
11646,15652,4
11647,15653,5
11648,15653,12
11649,15654,13
11650,15654,12
11651,15654,17
11652,15654,4
11653,15655,5
11654,15655,12
11655,15655,4
11656,15656,13
11657,15656,12
11658,15656,4
11659,15657,5
11660,15657,4
11661,15658,5
11662,15658,17
11663,15658,4
11664,15659,5
11665,15659,12
11666,15659,4
11667,15660,5
11668,15660,12
11669,15660,4
11670,15661,13
11671,15661,12
11672,15661,4
11673,15662,13
11674,15662,12
11675,15662,4
11676,15664,5
11677,15664,17
11678,15665,5
11679,15665,12
11680,15665,4
11681,15666,4
11682,15667,17
11683,15668,5
11684,15668,4
11685,15669,5
11686,15669,12
11687,15669,4
11688,15670,5
11689,15670,17
11690,15671,5
11691,15671,12
11692,15671,4
11693,15672,5
11694,15672,12
11695,15672,4
11696,15673,5
11697,15673,12
11698,15675,5
11699,15675,4
11700,15676,5
11701,15676,12
11702,15676,4
11703,15677,5
11704,15677,4
11705,15678,13
11706,15678,5
11707,15678,12
11708,15678,4
11709,15680,5
11710,15680,4
11711,15682,13
11712,15682,5
11713,15682,12
11714,15682,17
11715,15682,4
11716,15684,5
11717,15685,5
11718,15685,12
11719,15685,4
11720,15686,13
11721,15686,5
11722,15686,12
11723,15686,17
11724,15686,4
11725,15687,5
11726,15687,12
11727,15688,5
11728,15688,12
11729,15689,5
11730,15689,17
11731,15690,12
11732,15692,5
11733,15692,12
11734,15692,17
11735,15692,4
11736,15693,5
11737,15693,12
11738,15693,4
11739,15694,13
11740,15694,5
11741,15694,12
11742,15696,5
11743,15696,4
11744,15697,5
11745,15697,12
11746,15697,4
11747,15698,12
11748,15698,4
11749,15699,5
11750,15699,12
11751,15699,17
11752,15699,4
11753,15700,5
11754,15700,4
11755,15701,5
11756,15701,4
11757,15702,13
11758,15702,12
11759,15702,17
11760,15703,5
11761,15703,17
11762,15703,4
11763,15704,5
11764,15704,12
11765,15704,4
11766,15705,5
11767,15705,12
11768,15705,17
11769,15705,4
11770,15706,5
11771,15706,4
11772,15707,5
11773,15707,12
11774,15707,4
11775,15708,5
11776,15708,12
11777,15708,4
11778,15709,5
11779,15709,4
11780,15710,5
11781,15710,4
11782,15711,5
11783,15711,4
11784,15713,4
11785,15715,5
11786,15715,4
11787,15716,5
11788,15716,4
11789,15717,5
11790,15717,12
11791,15717,4
11792,15718,5
11793,15718,12
11794,15718,17
11795,15718,4
11796,15720,5
11797,15720,12
11798,15720,4
11799,15721,5
11800,15721,12
11801,15721,4
11802,15722,17
11803,15723,12
11804,15724,5
11805,15724,12
11806,15724,4
11807,15725,5
11808,15725,12
11809,15725,4
11810,15726,5
11811,15726,12
11812,15726,4
11813,15727,5
11814,15727,12
11815,15727,4
11816,15728,5
11817,15728,12
11818,15728,4
11819,15729,5
11820,15729,12
11821,15729,4
11822,15730,5
11823,15730,12
11824,15731,4
11825,15732,5
11826,15732,12
11827,15732,4
11828,15733,5
11829,15733,12
11830,15733,4
11831,15734,5
11832,15734,12
11833,15734,4
11834,15735,5
11835,15735,12
11836,15735,4
11837,15737,17
11838,15738,13
11839,15738,5
11840,15738,12
11841,15738,17
11842,15738,4
11843,15739,13
11844,15739,5
11845,15739,12
11846,15739,17
11847,15739,4
11848,15740,5
11849,15740,17
11850,15740,4
11851,15741,5
11852,15741,4
11853,15742,5
11854,15742,12
11855,15742,4
11856,15743,5
11857,15743,4
11858,15744,5
11859,15744,4
11860,15745,5
11861,15745,12
11862,15745,4
11863,15747,5
11864,15747,12
11865,15747,17
11866,15747,4
11867,15748,5
11868,15748,12
11869,15749,5
11870,15750,5
11871,15750,4
11872,15753,13
11873,15753,5
11874,15753,17
11875,15753,4
11876,15754,5
11877,15754,4
11878,15755,5
11879,15755,12
11880,15755,17
11881,15755,4
11882,15756,5
11883,15756,4
11884,15757,5
11885,15757,12
11886,15757,4
11887,15758,13
11888,15758,5
11889,15758,12
11890,15758,4
11891,15759,5
11892,15759,4
11893,15760,5
11894,15760,4
11895,15761,5
11896,15761,12
11897,15761,17
11898,15761,4
11899,15762,12
11900,15762,4
11901,15763,13
11902,15763,5
11903,15763,12
11904,15763,4
11905,15764,13
11906,15764,5
11907,15764,12
11908,15764,17
11909,15764,4
11910,15765,5
11911,15766,12
11912,15767,5
11913,15767,17
11914,15767,4
11915,15768,5
11916,15768,12
11917,15768,17
11918,15768,4
11919,15769,13
11920,15769,12
11921,15769,17
11922,15769,4
11923,15770,5
11924,15770,17
11925,15770,4
11926,15771,5
11927,15772,5
11928,15772,12
11929,15772,4
11930,15773,5
11931,15773,12
11932,15773,4
11933,15775,5
11934,15775,12
11935,15775,4
11936,15776,5
11937,15776,12
11938,15776,4
11939,15777,5
11940,15777,12
11941,15777,4
11942,15778,5
11943,15778,12
11944,15778,4
11945,15779,5
11946,15779,17
11947,15779,4
11948,15780,5
11949,15781,5
11950,15782,5
11951,15783,5
11952,15783,4
11953,15784,13
11954,15784,5
11955,15784,12
11956,15785,5
11957,15785,12
11958,15787,5
11959,15787,17
11960,15787,4
11961,15788,5
11962,15788,4
11963,15789,5
11964,15789,12
11965,15789,4
11966,15790,5
11967,15790,4
11968,15791,5
11969,15791,17
11970,15791,4
11971,15792,5
11972,15792,4
11973,15793,5
11974,15794,5
11975,15794,4
11976,15795,13
11977,15795,4
11978,15797,12
11979,15798,13
11980,15798,12
11981,15798,4
11982,15800,13
11983,15800,12
11984,15800,4
11985,15801,13
11986,15801,5
11987,15801,12
11988,15801,17
11989,15801,4
11990,15802,13
11991,15802,5
11992,15802,12
11993,15802,17
11994,15802,4
11995,15803,5
11996,15803,4
11997,15804,12
11998,15804,17
11999,15804,4
12000,15805,5
12001,15805,12
12002,15805,17
12003,15805,4
12004,15806,5
12005,15806,12
12006,15806,17
12007,15806,4
12008,15807,5
12009,15807,12
12010,15807,4
12011,15808,13
12012,15808,5
12013,15808,12
12014,15808,17
12015,15808,4
12016,15809,5
12017,15809,12
12018,15809,4
12019,15810,5
12020,15810,4
12021,15811,5
12022,15811,12
12023,15811,4
12024,15812,5
12025,15812,4
12026,15813,5
12027,15813,4
12028,15814,5
12029,15814,12
12030,15814,4
12031,15815,5
12032,15815,12
12033,15815,17
12034,15815,4
12035,15816,5
12036,15816,12
12037,15816,4
12038,15817,13
12039,15817,5
12040,15817,12
12041,15817,17
12042,15817,4
12043,15818,5
12044,15818,12
12045,15818,17
12046,15818,4
12047,15819,5
12048,15819,4
12049,15820,5
12050,15820,12
12051,15820,4
12052,15821,5
12053,15821,17
12054,15821,4
12055,15822,5
12056,15822,12
